"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-10","0.00","95","110","77"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-11","0.00","98","112","79"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-12","0.00","95","112","76"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-13","0.00","96",,"73"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-14",,"89","97","78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-15","0.00","89","99","77"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-16","0.00","91","101","78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-17","0.00","89","101",
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-18","0.01","87","96",
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-19","0.00","90","100","79"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-20","0.00","92","105","81"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-21","0.00","94","106","80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-22","0.00","94","107","82"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-23","0.00","96","109","83"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-24","0.00","96","108","86"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-25","0.00","99","113","87"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-26","0.00","101","114","87"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-27","0.00","100","114",
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-28","0.00","102","112","89"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-29","0.00","102","114",
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-30","0.00","93",,"84"
"IN023351400","LUCKNOW AMAUSI, IN","1988-05-31","0.00","91","106",
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-01","0.00","87","97","78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-02","0.00","90","102","79"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-03","0.00","94","105",
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-04",,"97","110","83"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-05","0.00","92","105","80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-06","0.00","92","105","80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-07","0.00","94","106","76"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-08","0.00","94","108","76"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-09","0.00","94","106","81"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-10","0.00","94","102","85"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-11","0.00","92","103","82"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-12","0.00","94","102","83"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-13","0.00","90","99",
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-14","0.00","90","100","76"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-15","0.00","89","100",
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-16","0.00","90","103","74"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-17",,"90","100","77"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-18","0.04","86","95","72"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-19","0.00","91","99","80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-20","0.00","91","102","83"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-21","0.00","90","98",
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-22","1.34","84","91","76"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-23","0.00","89","97",
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-24",,"85",,
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-25","0.02","94","100","81"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-26","0.03","87","92","78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-27","0.08","87","97","82"
"IN023351400","LUCKNOW AMAUSI, IN","1988-06-28","0.51","81","86","77"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-02",,"82",,
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-03",,"83","90","78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-04","0.20","83","91","80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-05","1.54","84","87","78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-06","0.28","80","88",
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-07","2.32","84",,"74"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-09","0.00","88","93",
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-10",,"80","92",
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-11",,"86","94","80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-12","0.02","80","84",
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-13","2.09","81",,"70"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-15","4.53","85","89","77"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-16","0.00","83",,"80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-18","0.79","87","93","81"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-19","0.16","86","91","80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-22","0.20","87","93","81"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-23","0.00","87","95","81"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-24","0.02","81","91","78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-25","0.20","83","91","80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-26","0.35","82","89","78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-27","0.43","84","90","77"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-28","0.04","84","91","79"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-29","0.04","87","94","79"
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-30","0.00","85","95",
"IN023351400","LUCKNOW AMAUSI, IN","1988-07-31","1.81","83","89",
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-01","0.31","80","85","78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-02","0.00","83","90",
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-03","0.43","86",,"75"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-04","0.02","84",,"80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-05","0.28","87","93","80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-06","0.00","87","93","80"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-07",,"85","87","81"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-08","0.35","82",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-09","0.55","82","91","77"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-10","0.55","80","82","77"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-12","1.57","81",,"78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-13","0.00","80","85",
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-14",,"79","83",
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-15","0.00","83",,"79"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-16","0.00","86","92","78"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-17","0.02","84","92",
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-18","0.12","82","92","79"
"IN023351400","LUCKNOW AMAUSI, IN","1988-08-19","0.16","85","92","79"
